id_pedido,id_produto,categoria
87164,22583,informatica_acessorios
16639,1464,relogios_presentes
65447,3674,moveis_escritorio
65447,3674,moveis_escritorio
19858,13176,consoles_games
26079,27034,relogios_presentes
36657,27823,beleza_saude
61890,21859,moveis_decoracao
55989,19448,relogios_presentes
31718,23601,relogios_presentes
49759,14051,ferramentas_jardim
49759,14051,ferramentas_jardim
80315,21721,moveis_decoracao
80315,21721,moveis_decoracao
5572,25095,informatica_acessorios
12524,16151,beleza_saude
6254,28065,esporte_lazer
74841,23118,cool_stuff
16829,2872,cama_mesa_banho
23366,11004,brinquedos
11537,19104,beleza_saude
26050,16705,papelaria
38241,22557,cama_mesa_banho
10488,4525,market_place
95724,27264,utilidades_domesticas
70308,10217,telefonia
70308,10217,telefonia
53497,27875,casa_construcao
74690,9479,esporte_lazer
40779,32025,casa_conforto
9760,32324,bebidas
62071,7280,pet_shop
80061,3916,eletronicos
56458,3278,telefonia
2766,5463,brinquedos
11968,8763,climatizacao
863,6322,instrumentos_musicais
47389,32146,papelaria
69119,30112,moveis_decoracao
90913,32896,moveis_sala
37995,2895,beleza_saude
16828,10943,informatica_acessorios
32442,12208,cama_mesa_banho
19747,17066,pet_shop
26083,27633,cama_mesa_banho
2398,27220,cool_stuff
27184,13422,automotivo
86784,25163,pet_shop
49935,29443,papelaria
2214,4204,beleza_saude
79341,11784,brinquedos
48687,30057,moveis_decoracao
16651,31298,cama_mesa_banho
16651,3624,cama_mesa_banho
45050,20436,beleza_saude
56291,25749,automotivo
57013,1344,moveis_decoracao
21629,16170,automotivo
95688,31186,moveis_decoracao
64210,7968,cama_mesa_banho
37279,8333,eletronicos
22172,22732,brinquedos
69216,4511,cama_mesa_banho
15892,29726,eletronicos
62435,21395,informatica_acessorios
20048,3190,perfumaria
76127,8290,informatica_acessorios
66751,1820,informatica_acessorios
23144,11241,artes
34948,12822,utilidades_domesticas
36637,11283,brinquedos
80924,14113,cama_mesa_banho
49847,11053,automotivo
73526,28440,beleza_saude
74939,27363,fashion_underwear_e_moda_praia
67815,29663,cama_mesa_banho
58891,14051,ferramentas_jardim
2430,29631,utilidades_domesticas
18269,24426,relogios_presentes
65671,7061,cama_mesa_banho
65671,7061,cama_mesa_banho
13946,15596,papelaria
9615,26780,eletronicos
87669,13981,esporte_lazer
35147,6867,perfumaria
45720,10669,brinquedos
38879,8188,moveis_cozinha_area_de_servico_jantar_e_jardim
10462,21211,beleza_saude
10462,26163,market_place
65251,20227,moveis_decoracao
31710,9560,moveis_decoracao
46959,4609,cama_mesa_banho
17458,16223,informatica_acessorios
82353,27099,eletronicos
26435,13893,malas_acessorios
11944,19479,moveis_decoracao
58945,28706,esporte_lazer
76352,22618,esporte_lazer
22257,31833,fashion_calcados
89895,26294,papelaria
65576,6620,telefonia
63235,28151,eletronicos
67514,16748,informatica_acessorios
70786,28315,beleza_saude
78053,25035,utilidades_domesticas
25689,11241,artes
83647,7912,beleza_saude
15982,22284,brinquedos
7158,27578,utilidades_domesticas
69005,12559,telefonia
77733,9661,cama_mesa_banho
7866,29320,perfumaria
61566,7022,informatica_acessorios
40258,5447,ferramentas_jardim
31839,10931,telefonia
96228,28353,eletroportateis
40289,30242,eletroportateis
47870,5672,esporte_lazer
72537,27345,beleza_saude
41373,5502,consoles_games
65852,6237,cool_stuff
64809,24151,eletronicos
39372,24714,esporte_lazer
73389,32667,papelaria
86309,22477,beleza_saude
24028,12293,beleza_saude
24028,12293,beleza_saude
31092,921,pet_shop
39248,23745,eletronicos
23532,1167,utilidades_domesticas
66254,11327,instrumentos_musicais
86963,11042,cool_stuff
2130,24391,utilidades_domesticas
32709,32737,brinquedos
30465,14495,cama_mesa_banho
90578,10887,beleza_saude
90578,10887,beleza_saude
74389,27594,eletroportateis
74389,27594,eletroportateis
75251,20172,brinquedos
86618,14492,moveis_decoracao
86618,14492,moveis_decoracao
86618,14492,moveis_decoracao
86618,14492,moveis_decoracao
86618,14492,moveis_decoracao
3214,17922,eletronicos
83121,8513,livros_interesse_geral
18386,27691,instrumentos_musicais
16579,29233,cama_mesa_banho
83669,14632,utilidades_domesticas
7015,7528,esporte_lazer
56027,27749,beleza_saude
31300,18677,informatica_acessorios
84622,19797,cool_stuff
25630,25956,eletronicos
92532,15384,construcao_ferramentas_construcao
33677,6645,esporte_lazer
9408,24391,utilidades_domesticas
34419,10357,brinquedos
94967,21688,cama_mesa_banho
2344,27548,informatica_acessorios
27735,11390,bebes
267,11792,bebes
98744,31598,utilidades_domesticas
44495,31577,papelaria
39381,9215,beleza_saude
96778,18489,relogios_presentes
39589,14722,informatica_acessorios
39589,32779,informatica_acessorios
59561,14051,ferramentas_jardim
52522,22621,informatica_acessorios
58717,6815,utilidades_domesticas
80932,21629,moveis_decoracao
61300,19834,esporte_lazer
87311,5822,beleza_saude
32563,29260,relogios_presentes
49059,23118,cool_stuff
52811,14511,livros_interesse_geral
67088,8116,cool_stuff
66441,30584,perfumaria
7589,13430,moveis_decoracao
7589,13430,moveis_decoracao
88228,9994,esporte_lazer
26411,6716,pet_shop
60249,28535,papelaria
37666,20811,brinquedos
58255,3362,beleza_saude
30028,10916,beleza_saude
68564,10104,esporte_lazer
52737,32366,papelaria
52737,18799,informatica_acessorios
2783,22246,relogios_presentes
63787,16623,bebes
3517,9606,telefonia
88795,6261,telefonia
11975,32896,moveis_sala
96154,14686,perfumaria
1301,22725,flores
81807,25855,cama_mesa_banho
20486,11180,ferramentas_jardim
60638,17893,informatica_acessorios
60638,17893,informatica_acessorios
51887,443,eletronicos
59990,27683,eletronicos
66448.0,8149.0,
55530,23655,papelaria
35814,31644,pet_shop
15766,9801,perfumaria
12051,20951,pet_shop
12051,31107,pet_shop
48125,32883,cama_mesa_banho
8498,31005,eletroportateis
63764,12650,informatica_acessorios
30507,2088,papelaria
70989,30152,telefonia
53705,21574,relogios_presentes
29932,15117,papelaria
29932,6381,papelaria
70439,31984,eletronicos
51671,1186,brinquedos
96781,29277,fashion_bolsas_e_acessorios
69152,10186,beleza_saude
6849,4877,moveis_decoracao
6849,3763,moveis_decoracao
96385,6527,relogios_presentes
51212,30707,ferramentas_jardim
54392,18456,perfumaria
13389,28709,papelaria
25679,12809,moveis_decoracao
25679,12809,moveis_decoracao
40974,10403,brinquedos
67411,17353,beleza_saude
44450,28154,instrumentos_musicais
86030,15932,informatica_acessorios
37445,18311,automotivo
64680,16995,cama_mesa_banho
29609,28238,brinquedos
73639,22001,informatica_acessorios
65959,3047,beleza_saude
48023,21782,automotivo
5650,1357,consoles_games
15790,21858,fashion_bolsas_e_acessorios
48645,16682,cama_mesa_banho
37862,19042,bebes
65416,2943,perfumaria
42288,23419,cama_mesa_banho
42288,23419,cama_mesa_banho
42288,23419,cama_mesa_banho
42288,23419,cama_mesa_banho
42288,23419,cama_mesa_banho
59215,21777,ferramentas_jardim
59215,21777,ferramentas_jardim
96725,10837,esporte_lazer
96725,10837,esporte_lazer
39601,19775,brinquedos
13111,9653,moveis_escritorio
69657,31309,informatica_acessorios
46294,10286,cama_mesa_banho
46294,9981,cama_mesa_banho
5706,30890,cama_mesa_banho
17290,7014,esporte_lazer
17290,7014,esporte_lazer
26312,15172,consoles_games
44649,8989,utilidades_domesticas
44671,26419,brinquedos
20573,7243,fashion_calcados
2492,19488,telefonia
92703,1555,cool_stuff
43715,6668,fashion_bolsas_e_acessorios
43541,29129,informatica_acessorios
40998,21446,livros_tecnicos
80940,8818,cama_mesa_banho
30114,2963,relogios_presentes
47412,19669,papelaria
90523,10138,esporte_lazer
71600,9215,beleza_saude
75603,27042,relogios_presentes
75603,27042,relogios_presentes
23175,32254,esporte_lazer
97078,28030,moveis_escritorio
7578,31953,instrumentos_musicais
26602,7842,automotivo
66468,29653,automotivo
39995,25429,automotivo
7423,23534,consoles_games
36396,15717,bebes
57360,26614,construcao_ferramentas_seguranca
65857,22603,moveis_decoracao
88681,19623,beleza_saude
57652,22421,cama_mesa_banho
24538,5955,automotivo
90415,29563,instrumentos_musicais
95427,27820,automotivo
74795,25092,eletroportateis
9631,10775,papelaria
93617,26108,informatica_acessorios
73305,13947,ferramentas_jardim
1431,15309,consoles_games
36182,1441,moveis_sala
77947,21496,bebidas
2068,19052,beleza_saude
35095,22783,ferramentas_jardim
28722,2955,fashion_bolsas_e_acessorios
3687,27976,cool_stuff
83760,8635,construcao_ferramentas_construcao
4029,15686,moveis_escritorio
11496,4078,cool_stuff
11496,8523,esporte_lazer
26968,12614,beleza_saude
95109,6333,fashion_bolsas_e_acessorios
78157,12395,informatica_acessorios
85749,25073,bebes
26484,8290,informatica_acessorios
26484,8290,informatica_acessorios
84179,4598,ferramentas_jardim
58406,28340,papelaria
68511,11401,beleza_saude
4742,31368,brinquedos
78069,29475,beleza_saude
41243,17760,brinquedos
66161,3047,beleza_saude
26866,3970,automotivo
35120,20470,automotivo
30279,6641,brinquedos
38839,22325,livros_interesse_geral
38839,22325,livros_interesse_geral
38839,22325,livros_interesse_geral
68152,12886,ferramentas_jardim
54998,6891,beleza_saude
10508,26605,brinquedos
77750,26947,cama_mesa_banho
91816,21969,eletronicos
38087,30192,beleza_saude
16557,5822,beleza_saude
28088,28981,informatica_acessorios
5663,31659,climatizacao
26217,2693,sinalizacao_e_seguranca
52478,6261,telefonia
26572,1376,construcao_ferramentas_construcao
86861,23499,perfumaria
22311,23416,cama_mesa_banho
34845,26143,perfumaria
37672,21452,utilidades_domesticas
49984,22511,telefonia
40196,31355,automotivo
91941,32631,fashion_bolsas_e_acessorios
6440,23038,brinquedos
71855,26953,cool_stuff
63090,14051,ferramentas_jardim
34888,4783,agro_industria_e_comercio
73923,14407,bebes
8269,5141,beleza_saude
96948,20950,informatica_acessorios
11012,21908,livros_interesse_geral
45583,22886,papelaria
73943,10535,cool_stuff
21829,30104,relogios_presentes
68406,6765,beleza_saude
15355,4426,moveis_decoracao
85655,27943,perfumaria
76266,2393,eletrodomesticos_2
9284,1829,fashion_bolsas_e_acessorios
43827,24206,sinalizacao_e_seguranca
43827,24206,sinalizacao_e_seguranca
43827,24206,sinalizacao_e_seguranca
35531,5618,relogios_presentes
72892,8848,relogios_presentes
97943,8087,moveis_decoracao
3830,2269,informatica_acessorios
91494,8204,beleza_saude
44119,5542,moveis_decoracao
95983,26089,construcao_ferramentas_jardim
21579,5989,bebes
49143,8845,bebes
79807,17900,ferramentas_jardim
36838,27232,informatica_acessorios
32888,32406,cama_mesa_banho
89645,11733,moveis_escritorio
89645,10258,moveis_escritorio
54470,4342,moveis_escritorio
54470,4342,moveis_escritorio
75840,8723,beleza_saude
15222,17651,moveis_decoracao
67570.0,20692.0,
45234,29596,utilidades_domesticas
77193,32119,esporte_lazer
2814,3121,brinquedos
59824,22906,malas_acessorios
88679,24567,moveis_decoracao
55434,27323,beleza_saude
90713,19153,sinalizacao_e_seguranca
19156.0,29568.0,
70838,10025,fashion_bolsas_e_acessorios
97722,16739,utilidades_domesticas
51507,21622,ferramentas_jardim
18907,9397,brinquedos
59703,12750,papelaria
36581,7162,relogios_presentes
64020,27135,telefonia
50244,3422,eletrodomesticos_2
28040,23489,esporte_lazer
85584,25108,esporte_lazer
77925,6518,telefonia
62661,27664,moveis_sala
45655,30508,beleza_saude
8639,21711,fashion_bolsas_e_acessorios
78921,2237,relogios_presentes
31471,18780,relogios_presentes
31577,19322,cool_stuff
31577,22360,cool_stuff
14804,21839,automotivo
45910,15672,telefonia
45910,15672,telefonia
71185,5745,construcao_ferramentas_construcao
96286,19098,moveis_decoracao
98774,26922,informatica_acessorios
359,4285,relogios_presentes
67717.0,11199.0,
67717.0,11199.0,
14621,2190,fashion_roupa_feminina
14621,31786,fashion_roupa_feminina
79883,12033,utilidades_domesticas
72764,14754,utilidades_domesticas
72764,14754,utilidades_domesticas
47817,5912,moveis_escritorio
88674,30635,bebes
8733,4658,esporte_lazer
12432,1238,informatica_acessorios
12432,1238,informatica_acessorios
78252,1043,automotivo
46199,16834,esporte_lazer
61018,8550,utilidades_domesticas
37199,3047,beleza_saude
49153,19747,esporte_lazer
37040,18489,relogios_presentes
37040,2643,relogios_presentes
37040,10940,relogios_presentes
53758,3296,fashion_bolsas_e_acessorios
53758,11249,fashion_bolsas_e_acessorios
45653,14051,ferramentas_jardim
79240,20550,perfumaria
36492,1995,cama_mesa_banho
32202,23084,cama_mesa_banho
32202,9918,cama_mesa_banho
10594,22334,moveis_decoracao
17235,32397,livros_tecnicos
1632,10637,telefonia
1808,23181,cool_stuff
1808,23181,cool_stuff
7590,5822,beleza_saude
65439,23630,esporte_lazer
52344,487,malas_acessorios
13826,28347,fashion_bolsas_e_acessorios
29981,21931,moveis_decoracao
61815,16456,beleza_saude
70197,4535,brinquedos
64183,212,perfumaria
87142,29890,brinquedos
41944,9467,eletronicos
26458,954,ferramentas_jardim
36791,9655,bebes
25831,24242,malas_acessorios
50986,30474,moveis_decoracao
69395,25924,esporte_lazer
49345,4150,moveis_escritorio
47516,18760,moveis_cozinha_area_de_servico_jantar_e_jardim
14408,14982,informatica_acessorios
82041,10425,fashion_bolsas_e_acessorios
13386,7657,eletronicos
93377,15918,beleza_saude
85378,2795,informatica_acessorios
93444,12801,cama_mesa_banho
68225,19349,telefonia
3102,16158,informatica_acessorios
17743,10743,telefonia
17743,4460,telefonia
98053.0,1192.0,
65962,12892,cama_mesa_banho
65962,12892,cama_mesa_banho
98976,9646,informatica_acessorios
95323,26477,esporte_lazer
15155,21531,relogios_presentes
83162,12497,moveis_cozinha_area_de_servico_jantar_e_jardim
83162,4118,utilidades_domesticas
16054,31799,cama_mesa_banho
85541,8737,automotivo
74836,16919,utilidades_domesticas
93090,10437,perfumaria
50703,26252,informatica_acessorios
23868,32820,moveis_decoracao
56107,25417,cama_mesa_banho
92106,19466,brinquedos
97796,26589,moveis_decoracao
69132,9661,cama_mesa_banho
52692,12805,esporte_lazer
4202,19984,moveis_decoracao
70030,9207,brinquedos
28703,23804,perfumaria
84743,32354,livros_interesse_geral
5277,27277,esporte_lazer
44669,30387,cool_stuff
24881,19360,relogios_presentes
47171,19387,cama_mesa_banho
71810,13014,fashion_roupa_masculina
28465,4448,fashion_bolsas_e_acessorios
39886,4110,esporte_lazer
13703,31002,informatica_acessorios
13703,31002,informatica_acessorios
13703,31002,informatica_acessorios
13703,31002,informatica_acessorios
13703,31002,informatica_acessorios
12273,1455,utilidades_domesticas
48872,11335,automotivo
2349,485,moveis_sala
14934,3047,beleza_saude
38777,4456,artigos_de_festas
70993,452,cama_mesa_banho
7882,23683,cama_mesa_banho
33193,2795,informatica_acessorios
21532,32098,ferramentas_jardim
66066,29104,informatica_acessorios
17867,27093,esporte_lazer
39450,27323,beleza_saude
70998,16571,cama_mesa_banho
54747,15190,brinquedos
98964,12031,bebes
53918,30405,cama_mesa_banho
75207,25176,papelaria
20296,3620,beleza_saude
45783,7403,bebes
60863,11998,automotivo
62353,26985,utilidades_domesticas
81622,1880,livros_interesse_geral
94051,19450,esporte_lazer
21474,20739,esporte_lazer
21474,20739,esporte_lazer
33926,17312,relogios_presentes
32841,29798,casa_construcao
97084,31820,beleza_saude
10923,9423,informatica_acessorios
3993,8266,cama_mesa_banho
12242,16162,relogios_presentes
83883,16932,bebes
84237,11898,telefonia
20157,17728,telefonia
81779,11024,ferramentas_jardim
40388,13932,telefonia
70769,3443,papelaria
30411,27141,telefonia
16696,24824,beleza_saude
38626,3648,brinquedos
23360,20191,papelaria
8599,24621,beleza_saude
26759,18984,esporte_lazer
50651,2538,automotivo
69903,7656,beleza_saude
80076,9647,construcao_ferramentas_construcao
12379,2827,telefonia_fixa
12379,2827,telefonia_fixa
54362,18329,beleza_saude
4833,27315,esporte_lazer
74578,4177,beleza_saude
20605,24459,fashion_calcados
71044,11492,relogios_presentes
10896,11110,moveis_decoracao
57813,3960,papelaria
52773,9938,cama_mesa_banho
52632,31318,malas_acessorios
88892,30968,eletroportateis
16803,22492,relogios_presentes
87982,20617,utilidades_domesticas
64166,1842,esporte_lazer
18619,17229,construcao_ferramentas_seguranca
31604,19322,cool_stuff
3952,3812,moveis_decoracao
53663,14612,informatica_acessorios
39255,9215,beleza_saude
71174,20571,relogios_presentes
4320,27479,cama_mesa_banho
91711,20548,cama_mesa_banho
91711,20548,cama_mesa_banho
11821,13720,brinquedos
43651,22914,esporte_lazer
8136,16092,esporte_lazer
80270,1555,cool_stuff
59313,19775,brinquedos
71193,32777,utilidades_domesticas
49822,11942,instrumentos_musicais
30642,9228,ferramentas_jardim
30642,9228,ferramentas_jardim
46841,12304,consoles_games
52889,18799,informatica_acessorios
98404,15668,cama_mesa_banho
2046,26159,beleza_saude
5707,19904,brinquedos
19782,17461,beleza_saude
5890,32467,cama_mesa_banho
6845,12416,automotivo
82510,9304,automotivo
4291,23973,relogios_presentes
63313,18168,cama_mesa_banho
43673,15672,telefonia
43673,15672,telefonia
43673,15672,telefonia
43673,15672,telefonia
43673,15672,telefonia
43673,15672,telefonia
88439,19360,relogios_presentes
25373,10072,utilidades_domesticas
12746,21265,moveis_decoracao
7487,27749,beleza_saude
28983,32209,moveis_escritorio
37897,30890,cama_mesa_banho
57400,19960,brinquedos
98290,29131,moveis_decoracao
8041,24334,portateis_casa_forno_e_cafe
96068,14345,perfumaria
68722,9661,cama_mesa_banho
91144,16751,informatica_acessorios
91144,16751,informatica_acessorios
85951,12951,perfumaria
56786,2363,portateis_casa_forno_e_cafe
34211,14110,esporte_lazer
3802,9553,beleza_saude
27912,28953,fashion_bolsas_e_acessorios
59236,23934,moveis_decoracao
49229,8240,cama_mesa_banho
97113,27297,fashion_bolsas_e_acessorios
43864,8794,beleza_saude
21622,10025,fashion_bolsas_e_acessorios
28228,12208,cama_mesa_banho
16833,26214,cool_stuff
16833,26214,cool_stuff
18444,21157,moveis_decoracao
18444,21157,moveis_decoracao
71344.0,30830.0,
93981,8644,utilidades_domesticas
91453,31599,bebes
75375,11492,relogios_presentes
53462,21071,audio
70151,32173,moveis_escritorio
88848,22971,informatica_acessorios
88848,22971,informatica_acessorios
